,PRN,Y,M,D,H,min,sec,af0,af1,af2,IODE,Crs,deltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,L2_codes,GPSWeek,L2_dataflag,SV_acc,SV_health,TGD,IODC,msg_trans_t,fit_int
239,32.0,20.0,8.0,6.0,10.0,0.0,0.0,0.0003285557031631,5.684341886081e-12,0.0,93.0,-5.53125,4.308036589873e-09,1.812128568051,-2.4214386939999996e-07,0.0041036785114559994,1.0905787348750001e-05,5153.747442245,381600.0,-9.872019290924e-08,-2.382859411088,-2.0489096641539998e-08,0.9570552094653,163.5,-2.435887449953,-7.895686029873e-09,3.646580466142e-10,1.0,2117.0,0.0,2.0,0.0,4.656612873077e-10,93.0,374418.0,4.0
240,2.0,20.0,8.0,6.0,11.0,59.0,44.0,-0.0004982315003872,-5.570655048359e-12,0.0,26.0,51.625,4.978064627181001e-09,0.26620706244410003,2.7623027563099997e-06,0.01975421304815,3.53716313839e-06,5153.748500824,388784.0,-2.682209014893e-07,1.743212102158,-7.264316082001e-08,0.9596625186188,315.125,-1.61263205781,-8.872869550203e-09,6.535986335487e-11,1.0,2117.0,0.0,2.0,0.0,-1.769512891769e-08,26.0,382500.0,0.0
241,5.0,20.0,8.0,6.0,11.0,59.0,44.0,-1.823203638196e-05,-7.958078640513001e-13,0.0,66.0,-108.74999999999999,4.681980737576e-09,2.943383135288,-5.656853318214e-06,0.006053382414393,6.040558218956e-06,5153.714546204,388784.0,5.0291419029239996e-08,2.828362686167,-2.0489096641539998e-08,0.95361840528,259.03125,0.8405424668705002,-8.216056517447001e-09,-3.810873023872e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,66.0,381619.0,4.0
242,9.0,20.0,8.0,6.0,11.0,59.0,44.0,-0.0002659689635038,-6.139089236967e-12,0.0,53.0,-7.0,4.268034923643001e-09,2.566123648573,-3.0733644962309997e-07,0.00160792726092,1.179613173008e-05,5153.688093185,388784.0,-5.2154064178470006e-08,-2.39162966349,9.685754776001e-08,0.9529729453426001,146.96875,1.778090913081,-7.805325123121e-09,3.557291032593e-10,1.0,2117.0,0.0,2.0,0.0,1.396983861923e-09,53.0,382518.0,4.0
243,10.0,20.0,8.0,6.0,11.0,59.0,44.0,-0.0004202327691019,-1.034550223267e-11,0.0,38.0,-98.8125,4.242319566781e-09,-2.017191957033,-5.085021257401e-06,0.005768395727499999,6.53974711895e-06,5153.670661926,388784.0,-4.0978193283079996e-08,2.858205484988,-1.080334186554e-07,0.9666578724948001,257.3125,-2.65016078892,-7.950331163205001e-09,-2.860833450911e-10,1.0,2117.0,0.0,2.0,0.0,2.3283064365390003e-09,38.0,381618.0,4.0
244,15.0,20.0,8.0,6.0,11.0,59.0,44.0,-0.00021247239783410004,2.614797267597e-12,0.0,14.0,-34.625,4.916633368943e-09,1.327479667885,-1.6856938600539998e-06,0.01253491744865,1.196935772896e-05,5153.738283156999,388784.0,-1.993030309677e-07,-2.482970995811,2.421438694e-08,0.9286016532433001,136.0,0.9001166998735001,-8.327489730516e-09,1.5393498343850002e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,14.0,382669.0,4.0
245,26.0,20.0,8.0,6.0,11.0,59.0,44.0,0.0002565463073552,6.707523425575e-12,0.0,21.0,-34.34375,5.048781730596e-09,-2.203824264961,-1.9948929548259997e-06,0.004824076779187001,7.983297109604e-06,5153.656129837,388784.0,-1.862645149231e-08,-0.31678823477010004,-1.4342367649079997e-07,0.9458984651535,220.0625,0.20840076740270003,-8.248200713524001e-09,-3.446572134992e-10,1.0,2117.0,0.0,2.0,0.0,6.984919309616e-09,21.0,388728.0,4.0
246,27.0,20.0,8.0,6.0,11.0,59.0,44.0,-0.00036442652344700004,-9.322320693172999e-12,0.0,24.0,71.34375,4.028739241732e-09,2.165465667857,3.6694109439849998e-06,0.008307652547956,1.02911144495e-05,5153.67430687,388784.0,-2.4028122425079997e-07,0.7648379908695001,-2.9802322387700004e-08,0.9779239099532999,190.75,0.5799346107301,-7.705320957546e-09,1.000041655749e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,24.0,381618.0,4.0
247,31.0,20.0,8.0,6.0,11.0,59.0,44.0,-6.041349843144001e-05,-2.5011104298759998e-12,0.0,28.0,21.40625,4.921276419488e-09,-1.021597504951,1.015141606331e-06,0.009567309985869,4.749745130539e-06,5153.621810913,388784.0,1.0058283805849999e-07,-1.301737725413,-1.4342367649079997e-07,0.9567987730923001,278.5625,0.1440088247856,-8.319275102629e-09,3.528718413857e-10,1.0,2117.0,0.0,2.0,0.0,-1.3038516044620001e-08,28.0,381618.0,4.0
248,1.0,20.0,8.0,6.0,12.0,0.0,0.0,3.199093043804e-05,2.84217094304e-12,0.0,93.0,35.375,4.509830709694e-09,0.02028960144048,1.966953277588e-06,0.010075287078510001,2.596527338028e-06,5153.699792861999,388800.0,3.911554813385e-08,1.820996060618,1.341104507446e-07,0.9807319051347,336.875,0.8172005088014,-8.420707899141e-09,1.85722021782e-11,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,93.0,381618.0,4.0
249,2.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.0004982301034033,-5.570655048359e-12,0.0,103.0,51.625,4.978064627181001e-09,0.2685403889851,2.7623027563099997e-06,0.01975421165116,3.53716313839e-06,5153.748523712,388800.0,-2.682209014893e-07,1.743211973421,-7.264316082001e-08,0.9596625039896001,315.125,-1.612631896889,-8.872869550203e-09,6.535986335487e-11,1.0,2117.0,0.0,2.0,0.0,-1.769512891769e-08,103.0,381600.0,0.0
250,3.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.00026202294975520004,-1.125499693444e-11,0.0,49.0,-96.5,4.378753821244e-09,-1.076103797665,-5.118548870087e-06,0.00312771461904,6.826594471931e-06,5153.774770737,388800.0,6.891787052155e-08,2.861213130452,2.793967723846e-08,0.9667248200148001,251.1875,0.8182100349207,-8.076407843376e-09,-4.1573160260420007e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,49.0,381618.0,4.0
251,4.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.00012133130803700001,-4.433786671143e-12,0.0,43.0,-1.625,4.2091038975009996e-09,1.305821478786,-5.774199962616e-08,0.0008003602270037,1.1181458830830001e-05,5153.652826309,388800.0,-1.117587089539e-07,-2.343157692803,-2.9802322387700004e-08,0.9601843063876001,164.25,-2.715092336185,-7.777109662120001e-09,3.357282701443e-10,1.0,2117.0,0.0,2.0,0.0,-4.19095158577e-09,43.0,381618.0,4.0
252,6.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.0003123977221549,-4.433786671143e-12,0.0,45.0,43.3125,4.411969490524e-09,0.294593100608,2.244487404823e-06,0.00176232715603,2.853572368622e-06,5153.586271286,388800.0,-1.4901161193850002e-08,1.812743015588,-2.9802322387700004e-08,0.9802721845912,336.96875,-1.080939872753,-8.291059641628e-09,8.357490980188e-11,1.0,2117.0,0.0,2.0,0.0,4.19095158577e-09,45.0,388146.0,4.0
253,7.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.00034410087391730003,-8.526512829121e-12,0.0,104.0,25.75,5.152000315779001e-09,-0.6962845363943,1.657754182816e-06,0.01416911534034,4.855915904045e-06,5153.641613007,388800.0,1.471489667892e-07,-1.317593677122,2.533197402954e-07,0.9523889703891,280.65625,-2.374253099137,-8.562499519617001e-09,3.27870799992e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,104.0,381618.0,4.0
254,8.0,20.0,8.0,6.0,12.0,0.0,0.0,-4.3540261685850005e-05,-1.364242052659e-12,0.0,76.0,75.5625,4.269820712314e-09,2.318670650237,4.023313522339e-06,0.005379503476433001,1.0350719094280001e-05,5153.706771851,388800.0,-1.0430812835689999e-07,0.7499844847556001,1.545995473862e-07,0.9694776412409001,185.09375,-0.06015533917419,-7.826040271705e-09,7.250302004180999e-11,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,76.0,381618.0,4.0
255,9.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.0002659698948264,-6.139089236967e-12,0.0,51.0,-7.0,4.268034923643001e-09,2.568456954633,-3.0733644962309997e-07,0.001607926213183,1.179613173008e-05,5153.688091278,388800.0,-5.2154064178470006e-08,-2.391629798078,9.685754776001e-08,0.9529729497314,146.96875,1.778091335864,-7.805325123121e-09,3.557291032593e-10,1.0,2117.0,0.0,2.0,0.0,1.396983861923e-09,51.0,381618.0,4.0
256,11.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.0002003405243158,1.057287590811e-11,0.0,45.0,86.25,5.940961750618001e-09,-0.4971195687397,4.587695002556e-06,0.01606878289022,5.213543772697e-06,5153.715106964,388800.0,-1.955777406693e-07,1.341591781746,-6.146728992462001e-08,0.9130024626744,255.59375000000003,2.020452799969,-9.096807489974e-09,3.192990143713e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,45.0,381618.0,4.0
257,12.0,20.0,8.0,6.0,12.0,0.0,0.0,8.412357419729001e-05,-4.888534022029e-12,0.0,107.0,-26.5,4.351966991179001e-09,-1.396034972952,-1.1548399925229998e-06,0.00793132011313,8.707866072654999e-06,5153.647624969,388800.0,1.4528632163999998e-07,-0.21042014587229999,1.322478055954e-07,0.9776030525196999,221.40624999999997,1.167534645944,-7.85711299458e-09,-4.0644550151510003e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,107.0,381618.0,4.0
258,13.0,20.0,8.0,6.0,12.0,0.0,0.0,3.334647044539e-05,3.410605131648e-12,0.0,144.0,0.84375,4.078027009051e-09,1.51644160556,5.4016709327700004e-08,0.004305647220463,1.120194792747e-05,5153.668903351,388800.0,-5.4016709327700004e-08,-2.247653644642,-7.450580596924e-09,0.9679262970783,165.96875,1.048306104191,-7.838540792401e-09,4.4251843266890003e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,144.0,381624.0,4.0
259,16.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.00019218632951380001,-4.888534022029e-12,0.0,72.0,-27.59375,4.192317483994e-09,2.998264669415,-1.475214958191e-06,0.011443863273599999,9.10647213459e-06,5153.8038635249995,388800.0,-1.2479722499849998e-07,-0.1915778239168,-1.4528632163999998e-07,0.9778157710488999,214.4375,0.6342297122018001,-7.6171029972e-09,-4.125171829965e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,72.0,381618.0,4.0
260,17.0,20.0,8.0,6.0,12.0,0.0,0.0,0.00030701281502840003,5.570655048359e-12,0.0,88.0,86.03125,3.805872815593e-09,2.090415872566,4.293397068976999e-06,0.01328719092999,1.060962677002e-05,5153.742036819,388800.0,1.657754182816e-07,0.8236706516802,-1.825392246246e-07,0.9838205962597,181.75,-1.639142054217,-7.479597269534e-09,5.893102614235e-11,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,88.0,382158.0,4.0
261,18.0,20.0,8.0,6.0,12.0,0.0,0.0,0.0002638008445501,8.526512829121e-12,0.0,202.99999999999997,34.84375,4.726625454351e-09,0.5565383871777,1.5478581190109998e-06,0.0008623336907476,2.831220626831e-06,5153.713685989,388800.0,-3.3527612686160006e-08,1.837178964278,2.421438694e-08,0.9643535380643,325.625,2.631221987517,-8.386777914392001e-09,-1.4286309367839999e-11,1.0,2117.0,0.0,2.0,0.0,-8.381903171539e-09,971.0000000000001,381618.0,4.0
262,19.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.0001220940612257,5.115907697473e-12,0.0,64.0,97.6875,3.9005196151550005e-09,-1.584193555015,5.234032869338999e-06,0.009395646979101,1.046806573868e-05,5153.701599121,388800.0,-6.705522537231e-08,0.8691926934103,2.253800630569e-07,0.9820450321059999,190.78125,1.688688280759,-7.726750421598e-09,1.3714856993130001e-10,1.0,2117.0,0.0,2.0,0.0,-1.536682248116e-08,64.0,386892.0,4.0
263,20.0,20.0,8.0,6.0,12.0,0.0,0.0,0.000527115073055,-1.136868377216e-13,0.0,45.0,-90.8125,5.118784646498e-09,-0.49136434075990004,-4.779547452927e-06,0.005421413457952,5.137175321579e-06,5153.65955162,388800.0,6.519258022308e-08,2.725051437742,-2.216547727585e-07,0.9350623090984,271.96875,2.688202613058,-8.508925859488e-09,-3.839445642608e-10,1.0,2117.0,0.0,2.0,0.0,-8.847564458847e-09,45.0,381618.0,4.0
264,21.0,20.0,8.0,6.0,12.0,0.0,0.0,3.2489653676750004e-05,4.433786671143e-12,0.0,86.0,55.3125,4.765198489644e-09,-2.721470050437,2.9541552066799997e-06,0.02379596920218,2.313405275345e-06,5155.0828170780005,388800.0,1.601874828339e-07,1.745058575414,3.203749656677e-07,0.9536720226906001,325.75,-1.30493194267,-8.042120700893e-09,1.935794919343e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,86.0,381618.0,4.0
265,22.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.0007664100266993,3.069544618484e-12,0.0,181.0,-99.5625,5.243789853467e-09,1.229767075706,-5.4668635129929995e-06,0.006859357119538,5.330890417099e-06,5153.770881653,388800.0,8.568167686462001e-08,2.772265022389,-1.4342367649079997e-07,0.9317857719775001,259.84375,-1.10987496309,-8.546784579312e-09,-3.9644508495770004e-10,1.0,2117.0,0.0,2.0,0.0,-1.8160790204999998e-08,181.0,381618.0,4.0
266,23.0,20.0,8.0,6.0,12.0,0.0,0.0,3.0728522688150006e-05,1.26192389871e-11,0.0,46.0,-96.0,4.427327273095e-09,0.3699731598957,-4.9453228712079995e-06,0.0009145323419943001,6.357207894325e-06,5153.635349274,388800.0,-1.6763806343080003e-08,2.836307582133,-1.415610313416e-07,0.9615616993501,262.65625,1.683195016057,-8.091051310478002e-09,-4.0644550151510003e-10,1.0,2117.0,0.0,64.0,63.0,-8.381903171539e-09,302.0,381618.0,4.0
267,24.0,20.0,8.0,6.0,12.0,0.0,0.0,-1.6754493117330002e-05,-5.684341886081e-13,0.0,46.0,29.96875,5.484871324049e-09,0.3023647943874,1.570209860802e-06,0.009856616612524,5.347654223442e-06,5153.636873245,388800.0,9.313225746155e-09,-1.390971398011,1.471489667892e-07,0.9356865245395,265.59375,0.6700660673756,-8.685718937915e-09,3.196561721055e-10,1.0,2117.0,0.0,2.0,0.0,2.793967723846e-09,46.0,381618.0,4.0
268,25.0,20.0,8.0,6.0,12.0,0.0,0.0,3.203377127647e-05,4.6611603465859995e-12,0.0,107.0,-30.9375,4.638050336270001e-09,-1.617891861267,-1.568347215652e-06,0.009086825302802,7.89575278759e-06,5153.751880646,388800.0,2.160668373108e-07,-0.280201200739,-3.166496753693e-08,0.9648824955946002,227.59375,0.9376531428685001,-7.968189049915001e-09,-3.532289991199e-10,1.0,2117.0,0.0,2.0,0.0,5.587935447693e-09,107.0,381618.0,4.0
269,26.0,20.0,8.0,6.0,12.0,0.0,0.0,0.00025654584169389997,6.707523425575e-12,0.0,109.00000000000001,-34.34375,5.048781730596e-09,-2.201491140303,-1.9948929548259997e-06,0.004824075382203,7.983297109604e-06,5153.656139374,388800.0,-1.862645149231e-08,-0.3167883605811,-1.4342367649079997e-07,0.9458984578389,220.0625,0.208401370125,-8.248200713524001e-09,-3.446572134992e-10,1.0,2117.0,0.0,2.0,0.0,6.984919309616e-09,109.00000000000001,381618.0,4.0
270,28.0,20.0,8.0,6.0,12.0,0.0,0.0,0.0006922832690179,-3.865352482535e-12,0.0,75.0,-28.21875,4.186960117981e-09,2.93664657162,-1.536682248116e-06,0.0183798718499,9.207054972649e-06,5153.665077209001,388800.0,3.818422555923e-07,-0.1878915073497,4.656612873077e-08,0.9768534284263,205.50000000000003,-1.401482533167,-7.551028816374e-09,-4.968064082668e-10,1.0,2117.0,0.0,2.8,0.0,-1.117587089539e-08,75.0,382848.0,4.0
271,29.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.000166748650372,-8.4128259914e-12,0.0,50.0,78.8125,3.914805924523e-09,2.372320800866,4.228204488754e-06,0.001631359569728,1.0147690773010001e-05,5153.773674011,388800.0,9.499490261078e-08,0.8355492641407001,-5.587935447693e-08,0.9855107128312,194.375,2.141048144621,-7.73032199894e-09,8.857511808062999e-11,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,50.0,381618.0,4.0
272,30.0,20.0,8.0,6.0,12.0,0.0,0.0,-0.00027689011767510004,-7.503331289627e-12,0.0,28.0,24.71875,5.427368928844001e-09,-0.7449614750699001,1.350417733192e-06,0.004782638861798,4.569068551064e-06,5153.601854324,388800.0,1.229345798492e-07,-1.295982797331,5.587935447693e-09,0.9376884664884001,275.25,-2.815890664395,-8.602501185847e-09,3.214419607765e-10,1.0,2117.0,0.0,2.0,0.0,3.725290298462e-09,28.0,381618.0,4.0
273,32.0,20.0,8.0,6.0,12.0,0.0,0.0,0.0003285962156951,5.684341886081e-12,0.0,94.0,-9.40625,4.192317483994e-09,2.862187843509,-3.94880771637e-07,0.004103729384951,1.1013820767400001e-05,5153.747779846,388800.0,2.421438694e-08,-2.382915882651,-5.587935447693e-08,0.9570584571434001,164.1875,-2.435813224415,-7.768537876499e-09,3.746584631717e-10,1.0,2117.0,0.0,2.0,0.0,4.656612873077e-10,94.0,381618.0,4.0
274,4.0,20.0,8.0,6.0,12.0,44.0,32.0,-0.00012134341523050002,-4.433786671143e-12,0.0,44.0,1.3125,4.245533986389e-09,1.696254999235,7.264316082001e-08,0.0008003246039152,1.1038035154340002e-05,5153.651813507,391472.0,-2.9802322387700004e-08,-2.343178248265,-7.450580596924e-08,0.9601850861229,167.59375,-2.715788145374,-7.801039230311e-09,2.832260832175e-10,1.0,2117.0,0.0,2.0,0.0,-4.19095158577e-09,44.0,384318.0,4.0
275,2.0,20.0,8.0,6.0,13.0,59.0,44.0,-0.0004982710815966,-5.570655048359e-12,0.0,27.0,52.5625,4.9684212404020005e-09,1.316343976427,2.261251211166e-06,0.01975400559604,3.3378601074219995e-06,5153.748283386,395984.0,-2.216547727585e-07,1.743147773262,-4.7497451305389997e-07,0.9596641175882001,317.75,-1.612629491851,-8.610358655999002e-09,1.7750739389550002e-10,1.0,2117.0,0.0,2.0,0.0,-1.769512891769e-08,27.0,394206.0,4.0
276,9.0,20.0,8.0,6.0,13.0,59.0,44.0,-0.0002660132013261,-6.139089236967e-12,0.0,54.0,-4.4375,4.383754029523e-09,-2.666740958225,-2.365559339523e-07,0.001609946717508,1.120008528233e-05,5153.684278488,395984.0,3.166496753693e-08,-2.391685091993,-7.636845111847e-08,0.9529748471361,161.46875,1.77794175249,-7.834969215060001e-09,1.971510692762e-10,1.0,2117.0,0.0,2.0,0.0,1.396983861923e-09,54.0,388818.0,4.0
277,26.0,20.0,8.0,6.0,13.0,59.0,44.0,0.00025659427046780003,6.707523425575e-12,0.0,22.0,-35.0,5.007351433429001e-09,-1.153797738387,-1.96136534214e-06,0.004824291681871,7.340684533119e-06,5153.654550552,395984.0,7.82310962677e-08,-0.3168477009271,-1.173466444016e-07,0.9458960849858,226.21875,0.20857018355680002,-8.276416174526001e-09,-3.4287142482820003e-10,1.0,2117.0,0.0,2.0,0.0,6.984919309616e-09,22.0,388818.0,4.0
278,30.0,20.0,8.0,6.0,13.0,59.0,44.0,-0.00027694413438440003,-7.503331289627e-12,0.0,55.0,25.75,5.3545087510680006e-09,0.3029499206574,1.413747668266e-06,0.004783070762641999,4.619359970093e-06,5153.602689743,395984.0,1.1362135410309999e-07,-1.296044513456,1.0617077350619998e-07,0.9376907705844,278.15625,-2.815905071212,-8.582143194998e-09,2.9644091938280004e-10,1.0,2117.0,0.0,2.0,0.0,3.725290298462e-09,55.0,394098.0,4.0
279,1.0,20.0,8.0,6.0,14.0,0.0,0.0,3.201141953468e-05,2.84217094304e-12,0.0,94.0,39.6875,4.49590155806e-09,1.070367632971,2.231448888779e-06,0.010076669394040002,3.3471733331679997e-06,5153.7029113769995,396000.0,-5.587935447693e-08,1.820935585048,1.769512891769e-07,0.9807319475592999,326.21875,0.817286322113,-8.391420964937e-09,1.892935991239e-11,1.0,2117.0,0.0,2.8,0.0,5.122274160385e-09,94.0,388818.0,4.0
280,3.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.0002621039748192,-1.125499693444e-11,0.0,70.0,-90.84375,4.433398954576e-09,-0.02577962577918,-4.757195711136e-06,0.00312888273038,6.260350346564999e-06,5153.777292252,396000.0,-4.656612873077e-08,2.861154523027,4.656612873077e-08,0.9667214304336,258.9375,0.8180035879214,-8.161054226381e-09,-4.210889686172e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,70.0,388818.0,4.0
281,4.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.00012136343866590001,-4.433786671143e-12,0.0,45.0,-3.15625,4.266963450441e-09,2.35604483221,-2.197921276093e-07,0.0008000119123608001,1.094490289688e-05,5153.65294838,396000.0,1.862645149231e-08,-2.343213463629,-1.4901161193850002e-08,0.960186137961,169.21875,-2.715123927901,-7.844612473883e-09,2.503675716715e-10,1.0,2117.0,0.0,2.0,0.0,-4.19095158577e-09,45.0,388818.0,4.0
282,5.0,20.0,8.0,6.0,14.0,0.0,0.0,-1.823808997869e-05,-7.958078640513001e-13,0.0,67.0,-108.03125,4.677694676047001e-09,-2.287257057757,-5.548819899559e-06,0.0060529847396539995,6.243586540221999e-06,5153.715436935,396000.0,5.774199962616e-08,2.828303372154,-1.862645149231e-09,0.9536156710861001,254.53125,0.8404881618884,-8.216056279764001e-09,-3.7215835968500003e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,67.0,388800.0,0.0
283,6.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.0003124298527837,-4.433786671143e-12,0.0,47.0,42.03125,4.431256008171001e-09,1.344884602608,2.0992010831829997e-06,0.00176237965934,2.7082860469819996e-06,5153.586193085001,396000.0,4.2840838432310007e-08,1.812683432398,-5.960464477539e-08,0.980273098915,335.96875,-1.080997802846,-8.229271353612002e-09,9.286101089098e-11,1.0,2117.0,0.0,2.0,0.0,4.19095158577e-09,47.0,388818.0,4.0
284,7.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.0003441623412073,-8.526512829121e-12,0.0,105.0,29.3125,5.045210153254e-09,0.3539181211275,1.6372650861739998e-06,0.01416960719507,5.019828677177e-06,5153.6425571439995,396000.0,-9.872019290924e-08,-1.31765490317,3.203749656677e-07,0.9523912891143,280.34375,-2.374251384597,-8.507497228551e-09,2.328668426958e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,105.0,388818.0,4.0
285,8.0,20.0,8.0,6.0,14.0,0.0,0.0,-4.3550040572880005e-05,-1.364242052659e-12,0.0,84.0,69.71875,4.181602751968e-09,-2.914436505453,3.695487976074e-06,0.005379035021178,1.039728522301e-05,5153.707838058,396000.0,-8.754432201385e-08,0.7499282633509,2.0489096641539998e-08,0.9694788203528001,185.59375,-0.06007538631241,-7.716750005041001e-09,1.182192100189e-10,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,84.0,388818.0,4.0
286,10.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.00042030774056910005,-1.034550223267e-11,0.0,39.0,-99.0,4.4073265037529995e-09,-0.9647132652311999,-5.315989255905e-06,0.005768597708084001,6.448477506637999e-06,5153.670288086,396000.0,2.2910535335539999e-07,2.858148815931,1.117587089539e-08,0.9666546570008001,260.90625,-2.650124761637,-8.126409767328e-09,-4.757341187656e-10,1.0,2117.0,0.0,2.0,0.0,2.3283064365390003e-09,39.0,393300.0,0.0
287,11.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.0002002641558647,1.057287590811e-11,0.0,47.0,78.875,5.932032807263e-09,0.5530499961122,4.014000296593e-06,0.01607023971155,5.615875124930999e-06,5153.717908859,396000.0,-1.601874828339e-07,1.341526386382,-1.993030309677e-07,0.913004488816,248.25,2.020447925526,-9.081449707404e-09,2.7393998212840003e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,47.0,388818.0,4.0
288,12.0,20.0,8.0,6.0,14.0,0.0,0.0,8.408818393946e-05,-4.888534022029e-12,0.0,110.00000000000001,-27.15625,4.3280374229880005e-09,-0.3458665477128,-1.424923539162e-06,0.007931175758131001,9.141862392426e-06,5153.647130966,396000.0,-1.117587089539e-08,-0.2104774352072,1.0244548320769999e-07,0.9775995824780002,219.6875,1.167562113694,-7.986761252093e-09,-3.985880313628e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,110.00000000000001,392998.0,4.0
289,13.0,20.0,8.0,6.0,14.0,0.0,0.0,3.337115049362e-05,3.410605131648e-12,0.0,145.0,7.40625,4.027310610795001e-09,2.566871527405,3.8743019103999994e-07,0.004305752809159001,1.155212521553e-05,5153.6670207980005,396000.0,7.82310962677e-08,-2.247709634906,-9.313225746155e-09,0.9679301226091002,159.375,1.048057766533,-7.702820853407001e-09,4.439470636057e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,145.0,388823.0,4.0
290,15.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.00021245377138260003,2.614797267597e-12,0.0,15.0,-31.71875,4.8712743367e-09,2.380060940966,-1.7527490854259998e-06,0.01253572897986,1.2274831533430001e-05,5153.735544205,396000.0,0.0,-2.483030763329,-2.3096799850459997e-07,0.9286043113655,124.06250000000001,0.9000139445076001,-8.029263022462002e-09,2.325096849617e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,15.0,388824.0,4.0
291,16.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.00019222171977160003,-4.888534022029e-12,0.0,74.0,-30.9375,4.186960117981e-09,-2.234855180014,-1.953914761543e-06,0.01144443522207,8.711591362953e-06,5153.802604674999,396000.0,1.0244548320769999e-07,-0.1916339985081,-1.639127731323e-07,0.9778129724866,218.53125000000003,0.6342639664287,-7.728893368003e-09,-2.610823036973e-10,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,74.0,388818.0,4.0
292,17.0,20.0,8.0,6.0,14.0,0.0,0.0,0.00030705286189910004,5.570655048359e-12,0.0,89.0,82.6875,3.881947412977e-09,3.140552565649,4.280358552933e-06,0.01328825450037,1.0186806321140001e-05,5153.74030304,396000.0,2.700835466385e-07,0.823616545655,-4.656612873077e-08,0.983821089263,191.375,-1.639144462181,-7.489240528358e-09,1.332198348551e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,89.0,388818.0,4.0
293,18.0,20.0,8.0,6.0,14.0,0.0,0.0,0.00026386231184010004,8.526512829121e-12,0.0,204.0,42.59375,4.858059500535e-09,1.605512720163,2.2593885660169997e-06,0.000862785265781,2.5685876607889997e-06,5153.71578598,396000.0,2.421438694e-08,1.837117564143,-1.322478055954e-07,0.9643531679460001,327.84375,2.63240585251,-8.52106922245e-09,6.643133856047e-11,1.0,2117.0,0.0,2.0,0.0,-8.381903171539e-09,972.0000000000001,388818.0,4.0
294,19.0,20.0,8.0,6.0,14.0,0.0,0.0,-0.000122057273984,5.115907697473e-12,0.0,68.0,82.09375,4.008381250883e-09,-0.5341858342527,4.285946488379999e-06,0.009394226130098,1.041777431965e-05,5153.697891235,396000.0,-1.1362135410309999e-07,0.8691357288432,1.3038516044620001e-08,0.9820456450687001,194.03125,1.688841114737,-7.897471818544e-09,2.096515899731e-10,1.0,2117.0,0.0,2.0,0.0,-1.536682248116e-08,68.0,388818.0,4.0
